track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url
nurburgring,1993-06-13,197,Citroën AX Sport - Citroën,NA,Class 10,,-,-,Theo Milz/Gerhard Mayer/Alfred Zilles (D),NA,NA,NA,NA,NA,Citroën,AX,Sport,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/AX.html,https://www.racingsportscars.com/suffix/photo/Citro%c3%abn/AX/Sport.html
nurburgring,1993-06-13,54,BMW M3 - BMW,NA,Class 2,Sebring Auspuff Team,Closed bodywork,Front-engined,/Filippo Salvarini (I)/Andreas Lautner (D)/Dieter Quester (A),NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1993-06-13,20,Porsche 911 Carrera - Porsche,NA,Class 1,Seikel Motorsport,Closed bodywork,Rear-engined,Girolamo Capra (I)/Giuseppe Quargentan (I)/Giovanni da Schio (I)/Antonio Tognana (I),NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
nurburgring,1993-06-13,145,BMW M3 - BMW,NA,Class 7,,Closed bodywork,Front-engined,Harald Jacksties (CH)/Helmut Markus/Frank Lorenzo-Hover,NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1993-06-13,98,Honda Civic - Honda,NA,Class 4,,-,-,Jörg Kerwarth/Eric Duhamel (F)/Manfred Herbrüggen,NA,NA,NA,NA,NA,Honda,Civic,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1993-06-13,113,Peugeot 205 GTi - Peugeot,NA,Class 4,MSC Adenau,-,-,Wolfgang Savelsbergh (D)/Wilfried Fasting/Wolf-Dieter Feuerlein (D)/Johannes Birkemeyer,NA,NA,NA,NA,NA,Peugeot,205,GTi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/GTi.html
nurburgring,1993-06-13,125,Ford Escort Cosworth - Ford,NA,Class 6,Wolf Racing,Closed bodywork,Front-engined,Stefan Schlesack (D)/Rudiger Schmidt/Wolfgang Treml (A)/Heiner Weiss (D),NA,NA,NA,NA,NA,Ford,Escort,Cosworth,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/Cosworth.html
nurburgring,1993-06-13,82,VW Golf GTI - VW,NA,Class 3,,-,-,Wolfgang Förster/Falko L. Honneux/Thomas Kalkuhl,NA,NA,NA,NA,NA,VW,Golf,GTI,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
nurburgring,1993-06-13,204,Peugeot 205 Rallye - Peugeot,NA,Class 10,Rheydter Club für Motorsport,-,-,Dagmar Verhoeven/Peter Schöller (A)/Karl-Eduard Reinders (D),NA,NA,NA,NA,NA,Peugeot,205,Rallye,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/Rallye.html
nurburgring,1993-06-13,63,VW Golf GTI - VW,NA,Class 3,ITT Automotive,-,-,Frank Klaas/Karina Mundt/Erbo Hermanns/Burkhard Bechtel,NA,NA,NA,NA,NA,VW,Golf,GTI,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
nurburgring,1993-06-13,166,Opel Kadett 16V - Opel,NA,Class 8,,Closed bodywork,Front-engined,Frank Haack/Klaus Pfeiffer (D)/Michael Kronenberg (D),NA,NA,NA,NA,NA,Opel,Kadett,16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/16V.html
nurburgring,1993-06-13,119,Citroën AX Sport - Citroën,NA,Class 5,Obermann Motorsport,-,-,Willi Obermann (D)/Dirk Obermann (D)/Axel Trek,NA,NA,NA,NA,NA,Citroën,AX,Sport,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/AX.html,https://www.racingsportscars.com/suffix/photo/Citro%c3%abn/AX/Sport.html
nurburgring,1993-06-13,72,Opel Kadett GSi - Opel,NA,Class 3,Rallye Gemeinschaft Rosenheim,Closed bodywork,Front-engined,Carola Westermayer/Sepp Reiter (A)/Johann Süssbauer/Willi Pürkner,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
nurburgring,1993-06-13,158,Opel Kadett 16V - Opel,NA,Class 8,,Closed bodywork,Front-engined,Lutz Peter Kordel/Olaf Landwehr/Bodo Herrmann,NA,NA,NA,NA,NA,Opel,Kadett,16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/16V.html
nurburgring,1993-06-13,188,Honda Civic - Honda,NA,Class 9,Scuderia Offenbach,-,-,Karl-Jussi Schneider/Ralph-Peter Rink (D)/Jörg Peter Jespen/Reimund Patrizio,NA,NA,NA,NA,NA,Honda,Civic,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1993-06-13,79,Opel Astra 16V - Opel,NA,Class 3,Mühlner Motorsport GmbH,-,-,Wilhelm Hahne (D)/Karl Mauer (D)/Bernd Ostmann (D)/Marco Werner (D),NA,NA,NA,NA,NA,Opel,Astra,16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,https://www.racingsportscars.com/suffix/photo/Opel/Astra/16V.html
nurburgring,1993-06-13,180,Honda Civic - Honda,NA,Class 9,,-,-,Fritz Josting/Karl Maasen/Gerwin Scholz,NA,NA,NA,NA,NA,Honda,Civic,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1993-06-13,110,Honda Civic - Honda,NA,Class 4,Rheydter Club für Motorsport,-,-,Luigi Punziano/Alfred Forstbach/Berthold Schmitz/Walter Jirak (D),NA,NA,NA,NA,NA,Honda,Civic,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1993-06-13,201,Suzuki Swift - Suzuki,NA,Class 10,,-,-,Klaus-Dieter Häckel/Dirk Sadlowski/Jochen Garnjost,NA,NA,NA,NA,NA,Suzuki,Swift,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,NA
nurburgring,1993-06-13,86,Opel Astra 16V - Opel,NA,Class 3,,-,-,Horst Rotter/Andreas Praschma/Michael Gräfe/Michael Krumm (D),NA,NA,NA,NA,NA,Opel,Astra,16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,https://www.racingsportscars.com/suffix/photo/Opel/Astra/16V.html
nurburgring,1993-06-13,193,Citroën AX - Citroën,NA,Class 10,MSC Langenfeld,-,-,Michael Funke (D)/Harald Hennes (D)/Hennes Hahn,NA,NA,NA,NA,NA,Citroën,AX,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/AX.html,NA
nurburgring,1993-06-13,136,Opel Omega 24V - Opel,NA,Class 6,,-,-,"Pierluigi Grassetto (I)/Stella Elisio/Alessandro Berti (I)/""Assia""",NA,NA,NA,NA,NA,Opel,Omega,24V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Omega.html,https://www.racingsportscars.com/suffix/photo/Opel/Omega/24V.html
nurburgring,1993-06-13,3,Porsche 911 Carrera - Porsche,NA,Class 1,Team Matter Sicherheit,Closed bodywork,Rear-engined,Edgar Dören (D)/Raimund Baumschlager (A)/Hermann Tilke (D)/Dirk Adorf (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
nurburgring,1993-06-13,1,BMW M3 GTR - BMW,NA,Class 1,,Closed bodywork,Front-engined,Johnny Cecotto (YV)/Bruno Giacomelli (I)/Kris Nissen (DK)/Alexander Burgstaller (D),NA,NA,NA,NA,NA,BMW,M3,GTR,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,https://www.racingsportscars.com/suffix/photo/BMW/M3/GTR.html
nurburgring,1993-06-13,62,VW Golf GTI - VW,NA,Class 3,,-,-,Michael Dernedde/Florian Billen/Ralf Feigenspan/Rüdiger Kern,NA,NA,NA,NA,NA,VW,Golf,GTI,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
nurburgring,1993-06-13,87,VW Golf GTI - VW,NA,Class 3,,-,-,Frank Zbrozek/Uwe Wittkopf,NA,NA,NA,NA,NA,VW,Golf,GTI,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
nurburgring,1993-06-13,148,BMW M3 - BMW,NA,Class 7,,Closed bodywork,Front-engined,Harald Ludwig/Bernd Antony/Gerd Bauer (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1993-06-13,159,Opel Astra 16V - Opel,NA,Class 8,,-,-,"Wilhelm Stengg, Jr./Franz Fabian/Ruben Zeltner (D)/Manfred Kubik (A)",NA,NA,NA,NA,NA,Opel,Astra,16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,https://www.racingsportscars.com/suffix/photo/Opel/Astra/16V.html
nurburgring,1993-06-13,100,Opel Corsa GSi - Opel,NA,Class 4,Renngemeinschaft Düren,-,-,Jürgen Jansen/Hans-Martin Irnich/Josef Wölfl,NA,NA,NA,NA,NA,Opel,Corsa,GSi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Corsa.html,https://www.racingsportscars.com/suffix/photo/Opel/Corsa/GSi.html
nurburgring,1993-06-13,12,Porsche 911 Carrera - Porsche,NA,Class 1,Horst Derkum GmbH Motortuning,Closed bodywork,Rear-engined,Heinz Dorr/Günter Döbler (D)/Michael Menden (D)/Marcus Menden (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
nurburgring,1993-06-13,132,Audi S2 Coupé - Audi,NA,Class 6,Gebhardt Motorsport,-,-,Frank Jelinski (D)/Hellmut Mundas (D)/Günther Gebhardt (D)/Günter Gamalski (D),NA,NA,NA,NA,NA,Audi,S2,Coupé,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/S2.html,https://www.racingsportscars.com/suffix/photo/Audi/S2/Coup%c3%a9.html
nurburgring,1993-06-13,173,Opel Astra 16V - Opel,NA,Class 8,Team Car Magazine,-,-,Juby Devon/Rolf Deubel (D)/Dieter Herrmann/Gerd Kauff,NA,NA,NA,NA,NA,Opel,Astra,16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,https://www.racingsportscars.com/suffix/photo/Opel/Astra/16V.html
nurburgring,1993-06-13,56,Opel Omega - Opel,NA,Class 2,,-,-,Raffaele Sangiuolo (I)/Massimo Piacentini (I)/Luigi Taverna (I),NA,NA,NA,NA,NA,Opel,Omega,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Omega.html,NA
nurburgring,1993-06-13,165,Renault Clio 16V - Renault,NA,Class 8,,-,-,Roger Schmitz/Dietmar Konopka (D)/Dieter Gass,NA,NA,NA,NA,NA,Renault,Clio,16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Renault.html,https://www.racingsportscars.com/type/photo/Renault/Clio.html,https://www.racingsportscars.com/suffix/photo/Renault/Clio/16V.html
nurburgring,1993-06-13,77,Ford Escort RS 2000 - Ford,NA,Class 3,,Closed bodywork,Front-engined,Wolfgang Sander (D)/Tony Dron (GB)/Frank Hufstadt (D)/Hans-Hugo Hungerberg (D),NA,NA,NA,NA,NA,Ford,Escort,RS 2000,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/RS%202000.html
nurburgring,1993-06-13,69,Opel Kadett GSi - Opel,NA,Class 3,,Closed bodywork,Front-engined,Hardy Wroblewicz/Oliver Freymuth (D),NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
