category,no,title,year,url,spec,value
Leopard,393,Leopard J.Ferie / Infiniti J30 (1992: JPY32),1992,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/393_leopard_j-ferie.html,suspension_front_rear,Strut / Multi-link
Leopard,393,Leopard J.Ferie / Infiniti J30 (1992: JPY32),1992,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/393_leopard_j-ferie.html,brakes_front_rear,Ventilated disc / Ventilated disc
Leopard,393,Leopard J.Ferie / Infiniti J30 (1992: JPY32),1992,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/393_leopard_j-ferie.html,tires,215/60R15 94H
March,098,March Super Silhouette (1982 : K10),1982,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_super_silhouette.html,overall_length_width_height,"3,735/1,580/1,335mm"
March,098,March Super Silhouette (1982 : K10),1982,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_super_silhouette.html,wheelbase,"2,300mm"
March,098,March Super Silhouette (1982 : K10),1982,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_super_silhouette.html,tread_front_rear,"1,460/1,480mm"
March,098,March Super Silhouette (1982 : K10),1982,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_super_silhouette.html,engine,"E15 (4-cyl. in line, OHC), 1,487cc"
March,098,March Super Silhouette (1982 : K10),1982,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_super_silhouette.html,enginemax_power,"118kW (160PS)/8,000rpm"
March,098,March Super Silhouette (1982 : K10),1982,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_super_silhouette.html,enginemax_torque,"172Nm (17.5kgm)/6,400rpm"
March,098,March Super Silhouette (1982 : K10),1982,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_super_silhouette.html,transmission,5-speed
March,098,March Super Silhouette (1982 : K10),1982,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_super_silhouette.html,brakes_front_rear,Disc/drum
March,098,March Super Silhouette (1982 : K10),1982,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_super_silhouette.html,suspension_front_rear,Strut/4-link
March,098,March Super Silhouette (1982 : K10),1982,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_super_silhouette.html,tires,8.50/20.0-13
March,187,March Collet (1985 : K10),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_collet.html,overall_length_width_height,"3,645/1,560/1,395mm"
March,187,March Collet (1985 : K10),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_collet.html,wheelbase,"2,300mm"
March,187,March Collet (1985 : K10),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_collet.html,tread_front_rear,"1,345/1,330mm"
March,187,March Collet (1985 : K10),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_collet.html,curb_weight,655kg
March,187,March Collet (1985 : K10),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_collet.html,engine,"MA10 (4-cyl. in line, OHC), 987cc"
March,187,March Collet (1985 : K10),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_collet.html,engine_max_power,"42kW (57PS)/6,000rpm"
March,187,March Collet (1985 : K10),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_collet.html,engine_max_torque,"78Nm (8.0kgm)/3,600rpm"
March,187,March Collet (1985 : K10),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_collet.html,suspension_front,Strut
March,187,March Collet (1985 : K10),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_collet.html,suspension_rear,4-link coil
March,187,March Collet (1985 : K10),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_collet.html,brakes_front_rear,Disc/drum
March,187,March Collet (1985 : K10),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_collet.html,tires_wheels,145SR12
March,134,Nissan March Super Turbo (1987: K10),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_super_turbo.html,overall_length_width_height,"3,890/1,690/1,420mm"
March,134,Nissan March Super Turbo (1987: K10),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_super_turbo.html,wheelbase,"2,300mm"
March,134,Nissan March Super Turbo (1987: K10),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_super_turbo.html,tread_front_rear,"1,350/1,330mm"
March,134,Nissan March Super Turbo (1987: K10),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_super_turbo.html,curb_weight,620kg
March,134,Nissan March Super Turbo (1987: K10),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_super_turbo.html,engine,"MA09 (4-cyl. in line, OHC), 930cc"
March,134,Nissan March Super Turbo (1987: K10),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_super_turbo.html,engine_max_power,"81kW (110PS)/6,400rpm"
March,134,Nissan March Super Turbo (1987: K10),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_super_turbo.html,engine_max_torque,"130N·m (13.3kgm)/4,800rpm"
March,134,Nissan March Super Turbo (1987: K10),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_super_turbo.html,charger,Turbo + supercharger
March,134,Nissan March Super Turbo (1987: K10),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_super_turbo.html,transmission,5-speed
March,134,Nissan March Super Turbo (1987: K10),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_super_turbo.html,brakes_front_rear,Disc/drum
March,134,Nissan March Super Turbo (1987: K10),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_super_turbo.html,tires_wheels,185/60-14 (6JJx14)
March,186,March Collet Canvas top (1989 : K10),1989,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_collet_canvas.html,overall_length_width_height,"3,735/1,560/1,395mm"
March,186,March Collet Canvas top (1989 : K10),1989,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_collet_canvas.html,wheelbase,"2,300mm"
March,186,March Collet Canvas top (1989 : K10),1989,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_collet_canvas.html,tread,"1,345/1,335mm"
March,186,March Collet Canvas top (1989 : K10),1989,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_collet_canvas.html,curb_weight,720kg
March,186,March Collet Canvas top (1989 : K10),1989,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_collet_canvas.html,engine,"MA10S (4-cyl. inline, OHC) 987cc"
March,186,March Collet Canvas top (1989 : K10),1989,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_collet_canvas.html,engine_max_power,"38kw(52PS)/6,000rpm"
March,186,March Collet Canvas top (1989 : K10),1989,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_collet_canvas.html,engine_max_torque,"74N·m(7.6kgm)/3,600rpm"
March,186,March Collet Canvas top (1989 : K10),1989,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_collet_canvas.html,suspension_front_rear,Strut / 4-link
March,186,March Collet Canvas top (1989 : K10),1989,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_collet_canvas.html,brakes_front_rear,Disc / Drum
March,186,March Collet Canvas top (1989 : K10),1989,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/march_collet_canvas.html,tires,145SR12
March,404,March 1.0 iz-f (1993: K11),1993,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/404_march_1-0_iz-f.html,overall_length_width_height,"3,695/1,585/1,425mm"
March,404,March 1.0 iz-f (1993: K11),1993,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/404_march_1-0_iz-f.html,wheelbase,"2,360mm"
March,404,March 1.0 iz-f (1993: K11),1993,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/404_march_1-0_iz-f.html,tread_front_rear,"1,365/1,325mm"
March,404,March 1.0 iz-f (1993: K11),1993,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/404_march_1-0_iz-f.html,curb_weight,790kg
March,404,March 1.0 iz-f (1993: K11),1993,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/404_march_1-0_iz-f.html,engine,"CG10DE (4-cyl. In line, 4-valve DOHC) 997cc"
March,404,March 1.0 iz-f (1993: K11),1993,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/404_march_1-0_iz-f.html,engine_max_power,"43kW(58ps)/6,000rpm"
March,404,March 1.0 iz-f (1993: K11),1993,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/404_march_1-0_iz-f.html,engine_max_torque,"79N·m(8.1kgm)/4,000rpm"
March,404,March 1.0 iz-f (1993: K11),1993,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/404_march_1-0_iz-f.html,suspension_front_rear,Strut / 5-link
March,404,March 1.0 iz-f (1993: K11),1993,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/404_march_1-0_iz-f.html,brakes_front_rear,Ventilated disc / Drum
March,404,March 1.0 iz-f (1993: K11),1993,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/404_march_1-0_iz-f.html,tires,155/70R13 75S
March,312,March 5-door i-z SG package (1994: K11),1994,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/March_5-door_i-z_SG_package.html,overall_length_width_height,"3,695/1,585/1,425mm"
March,312,March 5-door i-z SG package (1994: K11),1994,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/March_5-door_i-z_SG_package.html,wheelbase,"2,360mm"
March,312,March 5-door i-z SG package (1994: K11),1994,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/March_5-door_i-z_SG_package.html,tread,"1,365/1,325mm"
March,312,March 5-door i-z SG package (1994: K11),1994,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/March_5-door_i-z_SG_package.html,curb_weight,800kg
March,312,March 5-door i-z SG package (1994: K11),1994,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/March_5-door_i-z_SG_package.html,engine,"CG10DE (4-cyl. In line, 4-valve DOHC) 997cc"
March,312,March 5-door i-z SG package (1994: K11),1994,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/March_5-door_i-z_SG_package.html,engine_max_power,"43kW(58ps)/6,000rpm"
March,312,March 5-door i-z SG package (1994: K11),1994,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/March_5-door_i-z_SG_package.html,engine_max_torque,"79N·m(8.1kgm)/4,000rpm"
March,312,March 5-door i-z SG package (1994: K11),1994,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/March_5-door_i-z_SG_package.html,suspension_front_rear,Strut / 5-link
March,312,March 5-door i-z SG package (1994: K11),1994,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/March_5-door_i-z_SG_package.html,brakes_front_rear,Ventilated disc / Drum
March,312,March 5-door i-z SG package (1994: K11),1994,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/March_5-door_i-z_SG_package.html,tires,155/70R13 75S
March,433,Nissan March Super Turbo (1990: EK10),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/433_march_super_turbo.html,overall_length_width_height,"3,735/1,590/1,395mm"
March,433,Nissan March Super Turbo (1990: EK10),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/433_march_super_turbo.html,wheelbase,"2,300mm"
March,433,Nissan March Super Turbo (1990: EK10),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/433_march_super_turbo.html,tread,"1,350/1,335mm"
March,433,Nissan March Super Turbo (1990: EK10),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/433_march_super_turbo.html,curb_weight,770kg
March,433,Nissan March Super Turbo (1990: EK10),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/433_march_super_turbo.html,engine,"MA09ERT (4-cyl. inline, OHC, Turbo+Supercharger) 930cc"
March,433,Nissan March Super Turbo (1990: EK10),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/433_march_super_turbo.html,engine_max_power,"81kW(110ps)/6,400rpm"
March,433,Nissan March Super Turbo (1990: EK10),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/433_march_super_turbo.html,engine_max_torque,"130N·m(13.3kgf·m)/4,800rpm"
March,433,Nissan March Super Turbo (1990: EK10),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/433_march_super_turbo.html,suspension_front_rear,Strut/4-link
March,433,Nissan March Super Turbo (1990: EK10),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/433_march_super_turbo.html,brakes_front_rear,Ventilated disc/Drum
March,433,Nissan March Super Turbo (1990: EK10),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/433_march_super_turbo.html,tires,175/65R13
Maxima,331,Maxima SE (1990 : J30),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/maxima_se.html,overall_length_width_height,"4,765/1,760/1,395mm"
Maxima,331,Maxima SE (1990 : J30),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/maxima_se.html,wheelbase,"2,650mm"
Maxima,331,Maxima SE (1990 : J30),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/maxima_se.html,tread_front_rear,"1,510/1,490mm"
Maxima,331,Maxima SE (1990 : J30),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/maxima_se.html,curb_weight,"1,370kg"
Maxima,331,Maxima SE (1990 : J30),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/maxima_se.html,engine,"VG30E (V6, OHC), 2,960cc"
Maxima,331,Maxima SE (1990 : J30),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/maxima_se.html,engine_max_power,"118W (160PS)/5,200rpm"
Maxima,331,Maxima SE (1990 : J30),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/maxima_se.html,engine_max_torque,"248Nm (25.3kgm)/3,200rpm"
Maxima,331,Maxima SE (1990 : J30),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/maxima_se.html,transmission,Full-range electronic 4-speed AT
Maxima,331,Maxima SE (1990 : J30),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/maxima_se.html,suspension_front_rear,"Strut independent, parallel-link independent"
Maxima,331,Maxima SE (1990 : J30),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/maxima_se.html,brakes_front_rear,"Ventilated disc, disc"
Maxima,331,Maxima SE (1990 : J30),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/maxima_se.html,tires_wheels,205/60R15 (aluminum 6JJx15)
Nissan,008,NISSAN Van (1939 : 81),1939,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_van.html,overall_length_width_height,"6,338/2,161/2,655 mm"
Nissan,008,NISSAN Van (1939 : 81),1939,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_van.html,wheelbase,"3,251mm"
Nissan,008,NISSAN Van (1939 : 81),1939,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_van.html,tread,"1,664/1,600mm"
Nissan,008,NISSAN Van (1939 : 81),1939,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_van.html,curb_weight,"3,315kg"
Nissan,008,NISSAN Van (1939 : 81),1939,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_van.html,engine,"AT (6-cyl. inline, side valve) 3,670cc"
Nissan,008,NISSAN Van (1939 : 81),1939,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_van.html,engine_max_power,"63kW(85ps)/3,400rpm"
Nissan,008,NISSAN Van (1939 : 81),1939,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_van.html,engine_max_torque,"226N·m(23.0kgf·m)/1,200rpm"
Nissan,008,NISSAN Van (1939 : 81),1939,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_van.html,suspension_front_rear,Parallel leaf/Parallel leaf
Nissan,008,NISSAN Van (1939 : 81),1939,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_van.html,brakes_front_rear,Drum/Drum
Nissan,008,NISSAN Van (1939 : 81),1939,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_van.html,tires,6.50-20
Nissan,008,NISSAN Van (1939 : 81),1939,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_van.html,other,Skill Olympics expertise and youthful passion resurrect the 1939 Nissan 80 van.
Nissan,007,NISSAN Passenger Car (1938: 70),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_passenger_car.html,overall_length,"4,750mm"
Nissan,007,NISSAN Passenger Car (1938: 70),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_passenger_car.html,overall_width,"1,720mm"
Nissan,007,NISSAN Passenger Car (1938: 70),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_passenger_car.html,overall_height,"1,750mm"
Nissan,007,NISSAN Passenger Car (1938: 70),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_passenger_car.html,wheelbase,"2,794mm"
Nissan,007,NISSAN Passenger Car (1938: 70),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_passenger_car.html,curb_weight,"1,410kg"
Nissan,007,NISSAN Passenger Car (1938: 70),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_passenger_car.html,engine,"Type A (6-cyl. in line, SV), 3,670cc"
Nissan,007,NISSAN Passenger Car (1938: 70),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_passenger_car.html,engine_max_power,"63kW (85PS)/3,400rpm"
Nissan,007,NISSAN Passenger Car (1938: 70),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_passenger_car.html,engine_max_torque,"226Nm (23kgm)/1,200rpm"
Nissan,007,NISSAN Passenger Car (1938: 70),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_passenger_car.html,tires,6.00-16-4PR
Nissan,007,NISSAN Passenger Car (1938: 70),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_passenger_car.html,seating_capacity,5 or 7
Nissan,007,NISSAN Passenger Car (1938: 70),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_passenger_car.html,top_speed,80km/h
Nissan,007,NISSAN Passenger Car (1938: 70),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_passenger_car.html,other,Skill Olympics expertise and youthful passion resurrect the 1939 Nissan 80 van.
Prairie Terrano,159,Prairie JW-G (1984 : M10),1984,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/Prairie_JW_G.html,overall_length_width_height,"4,090/1,655/1,600mm"
Prairie Terrano,159,Prairie JW-G (1984 : M10),1984,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/Prairie_JW_G.html,wheelbase,"2,510mm"
Prairie Terrano,159,Prairie JW-G (1984 : M10),1984,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/Prairie_JW_G.html,tread_front_rear,"1,430/1,390mm"
Prairie Terrano,159,Prairie JW-G (1984 : M10),1984,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/Prairie_JW_G.html,curb_weight,"1,020kg"
Prairie Terrano,159,Prairie JW-G (1984 : M10),1984,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/Prairie_JW_G.html,engine,"CA18 (4-cyl. in line, OHC), 1,809cc"
Prairie Terrano,159,Prairie JW-G (1984 : M10),1984,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/Prairie_JW_G.html,engine_max_power,"74kW (100PS)/5,600rpm"
Prairie Terrano,159,Prairie JW-G (1984 : M10),1984,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/Prairie_JW_G.html,engine_max_torque,"149Nm (15.2kgm)/2,800rpm"
Prairie Terrano,159,Prairie JW-G (1984 : M10),1984,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/Prairie_JW_G.html,suspension_front,Strut
Prairie Terrano,159,Prairie JW-G (1984 : M10),1984,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/Prairie_JW_G.html,suspension_rear,Trailing-arm
Prairie Terrano,159,Prairie JW-G (1984 : M10),1984,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/Prairie_JW_G.html,tires,165SR13 (front & rear)
Prairie Terrano,507,Nissan Prairie J7 ATTESA (1989: NM11),1989,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/507_nissan_prairie_j7_attesa.html,overall_length_width_height,"4,350/1,690/1,650mm"
Prairie Terrano,507,Nissan Prairie J7 ATTESA (1989: NM11),1989,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/507_nissan_prairie_j7_attesa.html,wheelbase,"2,595mm"
Prairie Terrano,507,Nissan Prairie J7 ATTESA (1989: NM11),1989,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/507_nissan_prairie_j7_attesa.html,tread_front_rear,"1,460/1,430mm"
Prairie Terrano,507,Nissan Prairie J7 ATTESA (1989: NM11),1989,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/507_nissan_prairie_j7_attesa.html,curb_weight,"1,360kg"
Prairie Terrano,507,Nissan Prairie J7 ATTESA (1989: NM11),1989,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/507_nissan_prairie_j7_attesa.html,engine,"CA20S (4-cyl. Inline, OHC) 1,973cc"
Prairie Terrano,507,Nissan Prairie J7 ATTESA (1989: NM11),1989,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/507_nissan_prairie_j7_attesa.html,engine_max_power,"67kW (91ps)/5,200rpm"
Prairie Terrano,507,Nissan Prairie J7 ATTESA (1989: NM11),1989,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/507_nissan_prairie_j7_attesa.html,engine_max_torque,"145N·m (14.8kgf·m)/2,800rpm"
Prairie Terrano,507,Nissan Prairie J7 ATTESA (1989: NM11),1989,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/507_nissan_prairie_j7_attesa.html,suspension_front_rear,Strut/Parallel link strut (independent)
Prairie Terrano,507,Nissan Prairie J7 ATTESA (1989: NM11),1989,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/507_nissan_prairie_j7_attesa.html,brakes_front_rear,Ventilated disc/Drum
Prairie Terrano,507,Nissan Prairie J7 ATTESA (1989: NM11),1989,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/507_nissan_prairie_j7_attesa.html,tires,185/70R14 87S All Season
Prairie Terrano,194,Terrano (Pathfinder) V6-3000 R3M (1990 : WHYD21),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/terrano_v6_3000.html,overall_length_width_height,"4,365/1,690/1,680mm"
Prairie Terrano,194,Terrano (Pathfinder) V6-3000 R3M (1990 : WHYD21),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/terrano_v6_3000.html,wheelbase,"2,650mm"
Prairie Terrano,194,Terrano (Pathfinder) V6-3000 R3M (1990 : WHYD21),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/terrano_v6_3000.html,tread,"1,445/1,430mm"
Prairie Terrano,194,Terrano (Pathfinder) V6-3000 R3M (1990 : WHYD21),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/terrano_v6_3000.html,curb_weight,"1,720kg"
Prairie Terrano,194,Terrano (Pathfinder) V6-3000 R3M (1990 : WHYD21),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/terrano_v6_3000.html,engine,"VG30E (V6, OHC) 2,960cc"
Prairie Terrano,194,Terrano (Pathfinder) V6-3000 R3M (1990 : WHYD21),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/terrano_v6_3000.html,engine_max_power,"114kW(155ps)/4,800rpm"
Prairie Terrano,194,Terrano (Pathfinder) V6-3000 R3M (1990 : WHYD21),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/terrano_v6_3000.html,engine_max_torque,"248N·m(25.3kgf·m)/4,000rpm"
Prairie Terrano,194,Terrano (Pathfinder) V6-3000 R3M (1990 : WHYD21),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/terrano_v6_3000.html,suspension_front_rear,Double wishbone torsion bar / 5-link
Prairie Terrano,194,Terrano (Pathfinder) V6-3000 R3M (1990 : WHYD21),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/terrano_v6_3000.html,brakes_front_rear,Ventilated disc / Ventilated disc
Prairie Terrano,194,Terrano (Pathfinder) V6-3000 R3M (1990 : WHYD21),1990,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/terrano_v6_3000.html,tires,215SR15
Prairie Terrano,132,Terrano Rally Car (1996 : R50),1996,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/2Terrano_Rally_Car.html,overall_length_width_height,"4,530/1,840/1,750mm"
Prairie Terrano,132,Terrano Rally Car (1996 : R50),1996,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/2Terrano_Rally_Car.html,wheelbase,"2,700mm"
Prairie Terrano,132,Terrano Rally Car (1996 : R50),1996,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/2Terrano_Rally_Car.html,tread_front_rear,"1,520/1,525mm"
Prairie Terrano,132,Terrano Rally Car (1996 : R50),1996,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/2Terrano_Rally_Car.html,curb_weight,"1,850kg"
Prairie Terrano,132,Terrano Rally Car (1996 : R50),1996,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/2Terrano_Rally_Car.html,engine,"VG33E (V6, OHC), 3,274cc"
Prairie Terrano,132,Terrano Rally Car (1996 : R50),1996,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/2Terrano_Rally_Car.html,engine_max_power,"125kW (170PS)/4,800rpm"
Prairie Terrano,132,Terrano Rally Car (1996 : R50),1996,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/2Terrano_Rally_Car.html,engine_max_torque,266Nm (27.1kgm)
Prairie Terrano,132,Terrano Rally Car (1996 : R50),1996,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/2Terrano_Rally_Car.html,suspension_front,Strut
Prairie Terrano,132,Terrano Rally Car (1996 : R50),1996,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/2Terrano_Rally_Car.html,suspension_rear,5-link coil
Prairie Terrano,132,Terrano Rally Car (1996 : R50),1996,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/2Terrano_Rally_Car.html,tires_falken,215/85R16 (front & rear)
Prairie Terrano,179,Terrano Rally Car (2000 : R50),2000,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/Terrano_Rally_Car.html,overall_length_width_height,"4,640/1,820/1,900mm"
Prairie Terrano,179,Terrano Rally Car (2000 : R50),2000,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/Terrano_Rally_Car.html,wheelbase,"2,700mm"
Prairie Terrano,179,Terrano Rally Car (2000 : R50),2000,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/Terrano_Rally_Car.html,tread_front_rear,"1,520/1,525mm"
Prairie Terrano,179,Terrano Rally Car (2000 : R50),2000,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/Terrano_Rally_Car.html,engine,"VG33E (V6, OHC), 3,274cc"
Prairie Terrano,179,Terrano Rally Car (2000 : R50),2000,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/Terrano_Rally_Car.html,enginemax_power,"129kW (175PS)/5,600rpm"
Prairie Terrano,179,Terrano Rally Car (2000 : R50),2000,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/Terrano_Rally_Car.html,enginemax_torque,"265Nm (27.0kgm)/2,800rpm"
Prairie Terrano,179,Terrano Rally Car (2000 : R50),2000,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/Terrano_Rally_Car.html,suspension_front,Strut
