year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url
1991,53,Opel Calibra GSi - Opel,NA,Class 3,Opel Team Dürkop,Closed bodywork,Front-engined,Axel Kaczmarek (D)/Meinhard Rittmeier/Bernd Viebranz (D)/Günter Classen,NA,NA,NA,NA,NA,Opel,Calibra,GSi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Calibra.html,https://www.racingsportscars.com/suffix/photo/Opel/Calibra/GSi.html
1991,126,BMW M3 - BMW,NA,Class 7,Krause Lorenz Motorsport,Closed bodywork,Front-engined,Hans-Robert Holzer (D)/Mario Ilien/Klaus-Peter Frieske/Pierre Bos (F),NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1991,84,Ford Fiesta XR2i - Ford,NA,Class 4,,-,-,Peter Lachemann/Andreas Stöhr/Dirk Ehlebracht/Carsten Krome,NA,NA,NA,NA,NA,Ford,Fiesta,XR2i,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2i.html
1991,65,Toyota Corolla GT - Toyota,NA,Class 4,Renngemeinschaft Düren,-,-,Hans-Helmut Gail (D)/Bernd Küpper (D)/Helmut Arens,NA,NA,NA,NA,NA,Toyota,Corolla,GT,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,https://www.racingsportscars.com/suffix/photo/Toyota/Corolla/GT.html
1991,12,BMW M3 - BMW,NA,Class 13,Linder M Team,Closed bodywork,Front-engined,Altfrid Heger (D)/Christian Danner (D)/Dieter Quester (A),NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1991,213,Porsche 944 Turbo S - Porsche,NA,Class 11,Wehmeier & Castrup HJS Team,-,-,Walter Röhrl (D)/Knuth Mentel (D)/Roland Kußmaul (D),NA,NA,NA,NA,NA,Porsche,944,Turbo S,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/944.html,https://www.racingsportscars.com/suffix/photo/Porsche/944/Turbo%20S.html
1991,45,Opel Manta GT/E - Opel,NA,Class 3,Dobersch Gerüstbau,Closed bodywork,Front-engined,Dirk Wallraf/Gerd Dobersch/Dieter Lingen (D)/Uwe Gummersbach,NA,NA,NA,NA,NA,Opel,Manta,GT/E,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Manta.html,https://www.racingsportscars.com/suffix/photo/Opel/Manta/GT__E.html
1991,25,BMW M3 - BMW,NA,Class 2,Auto Budde Team Fina Tankstellen (D),Closed bodywork,Front-engined,Thorsten Trumm/Klaus Scheer (D)/Walter Hering (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1991,71,Opel Corsa GSi - Opel,NA,Class 4,Renngemeinschaft Düren,-,-,Jürgen Jansen/Karl Jonas/Gerhard Diefenthal,NA,NA,NA,NA,NA,Opel,Corsa,GSi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Corsa.html,https://www.racingsportscars.com/suffix/photo/Opel/Corsa/GSi.html
1991,40,Opel Kadett GSi - Opel,NA,Class 3,,Closed bodywork,Front-engined,Karl Senne (D)/Rainer Braun (D)/Klaus-Peter Thaler/Peter Hass (D),NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
1991,106,Ford Sierra Cosworth - Ford,NA,Class 6,Sportfahrergemeinschaft Rösrath,-,-,Franz Groß (D)/Reiner Weber/Fred Schneider (D),NA,NA,NA,NA,NA,Ford,Sierra,Cosworth,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth.html
1991,63,Seat Ibiza - Seat,NA,Class 4,MSC Ruhr Blitz Bochum,-,-,Michael Marsani/Michael von Conrad/Carsten Bube,NA,NA,NA,NA,NA,Seat,Ibiza,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Seat.html,https://www.racingsportscars.com/type/photo/Seat/Ibiza.html,NA
1991,132,BMW M3 - BMW,NA,Class 7,Scuderia Augustusburg Brühl,Closed bodywork,Front-engined,Ingo Jeleniowski (D)/Andreas Lautner (D)/Friedrich Scholl (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1991,1,Ford Sierra RS Cosworth - Ford,NA,Class 1,Ford Wolf Racing,-,-,Bernd Schneider (D)/Manuel Reuter (D)/Michael Bartels (D)/Francois Delecour,NA,NA,NA,NA,NA,Ford,Sierra,RS Cosworth,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/RS%20Cosworth.html
1991,107,Saab 9000 i - Saab,NA,Class 6,Team Auto Bild,-,-,Thomas Fuths/Dierk Möller-Sonntag (D)/Hermann-Josef Müller (D)/Michael Specht,NA,NA,NA,NA,NA,Saab,9000,i,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Saab.html,https://www.racingsportscars.com/type/photo/Saab/9000.html,https://www.racingsportscars.com/suffix/photo/Saab/9000/i.html
1991,145,Opel Kadett GSi - Opel,NA,Class 8,Kreis Opel Sport,Closed bodywork,Front-engined,Walter Hirsch/Jörg Schuhey/Björn Helfrich,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
1991,202,Suzuki Swift GTi - Suzuki,NA,Class 10,Scuderia Avus,-,-,Hardy Wroblewicz/Oliver Freymuth (D),NA,NA,NA,NA,NA,Suzuki,Swift,GTi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,https://www.racingsportscars.com/suffix/photo/Suzuki/Swift/GTi.html
1991,5,Ford Sierra Cosworth 4x4 - Ford,NA,Class 1,DSK Ja zum Motorsport,-,-,Dieter Selzer (D)/Dieter Lindenbaum (D)/Sabine Schmitz (D)/Franz-Josef Bröhling (D),NA,NA,NA,NA,NA,Ford,Sierra,Cosworth 4x4,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth%204x4.html
1991,188,Honda Civic - Honda,NA,Class 9,,-,-,Werner Blum/Wolf-Dieter Feuerlein (D)/Roland Lenzke/Günter Schrey (D),NA,NA,NA,NA,NA,Honda,Civic,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
1991,208,Porsche 944 Turbo S - Porsche,NA,Class 11,Porsche Sport Club Sweden,-,-,Örnulf Wirdheim (S)/Frank Hemmerich/Koit Veertee (S)/Gerhard Molzberger,NA,NA,NA,NA,NA,Porsche,944,Turbo S,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/944.html,https://www.racingsportscars.com/suffix/photo/Porsche/944/Turbo%20S.html
1991,165,Opel Kadett GSi - Opel,NA,Class 8,Motor Sport Club Ranzel,Closed bodywork,Front-engined,Gotthard Kruk/Walter Mond (D)/Bernd Ludwig,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
1991,119,Ford Sierra Cosworth - Ford,NA,Class 6,,-,-,Hans-Günther Paul/Hubert Witzel/Jürgen Krüger,NA,NA,NA,NA,NA,Ford,Sierra,Cosworth,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth.html
1991,36,BMW 318 is - BMW,NA,Class 3,BMW Händlerteam Saar,-,-,Gerd Bauer (D)/Harald Ludwig/Bernd Antony/Bernd Flöther,NA,NA,NA,NA,NA,BMW,318,is,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/318.html,https://www.racingsportscars.com/suffix/photo/BMW/318/is.html
1991,4,Ford Sierra Cosworth 4x4 - Ford,NA,Class 1,Ford Wolf Racing,-,-,Heiner Weiss (D)/Rüdiger Schmitt (D)/Robert Walterscheid-Müller (D)/Bernd Ostmann (D),NA,NA,NA,NA,NA,Ford,Sierra,Cosworth 4x4,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth%204x4.html
1991,6,Alfa Romeo 75 V6 3.0 - Alfa Romeo,NA,Class 1,,-,-,Friedrich Ney/Jörg Breuer (D)/Dominique Schmidt/Frank Arend,NA,NA,NA,NA,NA,Alfa Romeo,75,V6 3.0,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Alfa%20Romeo.html,https://www.racingsportscars.com/type/photo/Alfa%20Romeo/75.html,https://www.racingsportscars.com/suffix/photo/Alfa%20Romeo/75/V6%203.0.html
1991,81,Ford Fiesta XR2i - Ford,NA,Class 4,Ford Werke AG,-,-,Carl Mühlberger/Otto Hofmayer/Martin Ludwig,NA,NA,NA,NA,NA,Ford,Fiesta,XR2i,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2i.html
1991,117,Alfa Romeo 75 V6 3.0 - Alfa Romeo,NA,Class 6,,-,-,Alexander Grotz/Stefan Kaiser/Hans Alber (D),NA,NA,NA,NA,NA,Alfa Romeo,75,V6 3.0,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Alfa%20Romeo.html,https://www.racingsportscars.com/type/photo/Alfa%20Romeo/75.html,https://www.racingsportscars.com/suffix/photo/Alfa%20Romeo/75/V6%203.0.html
1991,120,Saab 9000 Turbo 16 - Saab Turbo,NA,Class 6,,-,-,Wolfgang Schüssler (D)/Rolf Uhr/Peter Christer Akerlund/Klaus Derondeau,NA,NA,NA,NA,NA,Saab,9000,Turbo 16,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Saab.html,https://www.racingsportscars.com/type/photo/Saab/9000.html,https://www.racingsportscars.com/suffix/photo/Saab/9000/Turbo%2016.html
1991,41,Opel Kadett GSi - Opel,NA,Class 3,,Closed bodywork,Front-engined,Lothar Berkholz/Uwe Eberhardt/Klaus Bachmann/Holger Berkholz,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
1991,89,Opel Corsa - Opel,NA,Class 4,Kissling Motorsport,-,-,René Gassen/Karl Jacobs (B)/Peter Kreuer,NA,NA,NA,NA,NA,Opel,Corsa,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Corsa.html,NA
1991,77,Ford Fiesta XR2i - Ford,NA,Class 4,Ford Wiluda Tuning Style,-,-,Yvonne Schmitz/Jutta Beisiegel/Thomas Kalkuhl/Reiner Wiluda,NA,NA,NA,NA,NA,Ford,Fiesta,XR2i,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2i.html
1991,21,BMW M3 - BMW,NA,Class 2,,Closed bodywork,Front-engined,Salvatore Messina (I)/Eduard Szameitat/Reinhard Suttner,NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1991,62,Honda Civic - Honda,NA,Class 4,MSC Stuttgart,-,-,Günter Kühlewein (D)/Eugen Urban/Roland Herrmann,NA,NA,NA,NA,NA,Honda,Civic,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
