year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url
1990,19,BMW M3 - BMW,1,Class 13,Linder M Team,Closed bodywork,Front-engined,Altfrid Heger (D)/Frank Schmickler (A)/Joachim Winkelhock (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: winner - (151.630 kph) - margin: 7 lapsGrid:,winner - (151.630 kph) - margin: 7 lapsGrid:,finished,NA,NA,151.630 kph,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,18,BMW M3 - BMW,2,Class 13,Linder M Team,Closed bodywork,Front-engined,Kris Nissen (DK)/Norbert Haug (D)/Jean-Michel Martin (B)/Ellen Lohr (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 2nd (7 laps behind the winner)Grid:,2nd (7 laps behind the winner)Grid:,finished,NA,NA,7 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,25,BMW M3 - BMW,3,Class 2,,Closed bodywork,Front-engined,Ulli Richter (D)/Dieter Schäfer (D)/Karl-Heinz Wlazik (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 3rd 1st in Class 2 (11 laps behind the winner)Grid:,3rd 1st in Class 2 (11 laps behind the winner)Grid:,finished,NA,NA,11 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,4,Ford Sierra RS 500 - Ford,4,Class 1,Ford Ringshausen Motorsport,-,-,Arnold Mattschull (D)/Stefan Schlesack (D)/Werner Kather (D),NA,NA,NA,NA,NA,Ford,Sierra,RS 500,Result: 4th 1st in Class 1 (13 laps behind the winner)Grid:,4th 1st in Class 1 (13 laps behind the winner)Grid:,finished,NA,NA,13 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/RS%20500.html
1990,107,BMW M3 - BMW,5,Class 7,Auto Budde Team Fina Deutschland,Closed bodywork,Front-engined,Andy Middendorf (D)/Heinz Wirth (CH)/Carlos Palma/Udo Schneider (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 5th 1st in Class 7 (14 laps behind the winner)Grid:,5th 1st in Class 7 (14 laps behind the winner)Grid:,finished,NA,NA,14 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,16,Opel Omega - Opel,6,Class 13,Opel Team Irmscher,-,-,Klaus Niedzwiedz (D)/Markus Oestreich (D)/Volker Strycek (D),NA,NA,NA,NA,NA,Opel,Omega,NA,Result: 6th (14 laps behind the winner)Grid:,6th (14 laps behind the winner)Grid:,finished,NA,NA,14 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Omega.html,NA
1990,105,BMW M3 - BMW,7,Class 7,MSC Adenau e. V. im ADAC,Closed bodywork,Front-engined,Rafael Lunau/Marcus Luhr/Ludwig Hölzl (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 7th (14 laps behind the winner)Grid:,7th (14 laps behind the winner)Grid:,finished,NA,NA,14 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,221,Porsche 911 Carrera - Porsche,8,Class 11,Team Matter Sicherheit,Closed bodywork,Rear-engined,Hermann Tilke (D)/Edgar Dören (D)/Günter Döbler (D)/Michael Neumann (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: 8th 1st in Class 11 (15 laps behind the winner)Grid:,8th 1st in Class 11 (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
1990,48,VW Golf GTI - VW,9,Class 3,,-,-,Michael Dernedde/Florian Billen/Ralf Feigenspan,NA,NA,NA,NA,NA,VW,Golf,GTI,Result: 9th 1st in Class 3 (15 laps behind the winner)Grid:,9th 1st in Class 3 (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
1990,117,BMW M3 - BMW,10,Class 7,Original ATE Bremsen,Closed bodywork,Front-engined,Manfred Wollgarten (D)/Peter Zakowski (D)/Andreas Wetzelsberger/Rauno Aaltonen (FIN),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 10th (16 laps behind the winner)Grid:,10th (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,120,BMW M3 - BMW N/A,11,Class 7,Motorsportclub Rosenheim,Closed bodywork,Front-engined,Martin Wagenstetter (D)/Hans Götz (A)/Logan Willms (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 11th (17 laps behind the winner)Grid:,11th (17 laps behind the winner)Grid:,finished,NA,NA,17 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,115,BMW M3 - BMW,12,Class 7,Stephan Erben Leasing,Closed bodywork,Front-engined,"Reinhard Sesterheim/Hans-Günter Stoffel, Jr. (D)/Günter Lüttecke (D)",NA,NA,NA,NA,NA,BMW,M3,NA,Result: 12th (17 laps behind the winner)Grid:,12th (17 laps behind the winner)Grid:,finished,NA,NA,17 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,121,BMW M3 - BMW,13,Class 7,,Closed bodywork,Front-engined,Stefan Neuberger (D)/Roberto Russo (I)/Johannes Offergeld,NA,NA,NA,NA,NA,BMW,M3,NA,Result: 13th (18 laps behind the winner)Grid:,13th (18 laps behind the winner)Grid:,finished,NA,NA,18 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,113,BMW M3 - BMW,14,Class 7,,Closed bodywork,Front-engined,Klaus Matthes (D)/Christian Langreuther/Axel Göbel/Armin Bernhard,NA,NA,NA,NA,NA,BMW,M3,NA,Result: 14th (18 laps behind the winner)Grid:,14th (18 laps behind the winner)Grid:,finished,NA,NA,18 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,109,BMW M3 - BMW,15,Class 7,Lorenz Motorsport e. V.,Closed bodywork,Front-engined,Hans-Robert Holzer (D)/Wolfgang Schrey (D)/Bruno Ilien (F),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 15th (18 laps behind the winner)Grid:,15th (18 laps behind the winner)Grid:,finished,NA,NA,18 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,95,Ford Sierra Cosworth - Ford,16,Class 6,ACBL Remscheid,-,-,Hans-Günther Paul/Arno Wester (D)/Hubert Witzel,NA,NA,NA,NA,NA,Ford,Sierra,Cosworth,Result: 16th 1st in Class 6 (18 laps behind the winner)Grid:,16th 1st in Class 6 (18 laps behind the winner)Grid:,finished,NA,NA,18 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth.html
1990,21,BMW 325i - BMW,17,Class 2,,-,-,Frank Haack/Klaus Pfeiffer (D)/Rüdiger Brüggenkamp,NA,NA,NA,NA,NA,BMW,325i,NA,Result: 17th (19 laps behind the winner)Grid:,17th (19 laps behind the winner)Grid:,finished,NA,NA,19 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/325i.html,NA
1990,118,BMW M3 - BMW,18,Class 7,Racing Dynamics,Closed bodywork,Front-engined,Helmut Hennes (D)/Karl Jacobs (B)/Theo Wirtz,NA,NA,NA,NA,NA,BMW,M3,NA,Result: 18th (19 laps behind the winner)Grid:,18th (19 laps behind the winner)Grid:,finished,NA,NA,19 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,87,Ford Sierra Cosworth - Ford,19,Class 6,Krafft-Walzen-Düren (D),-,-,Ralf Kelleners (D)/Michael Hess (D)/Charlie Grütter,NA,NA,NA,NA,NA,Ford,Sierra,Cosworth,Result: 19th (19 laps behind the winner)Grid:,19th (19 laps behind the winner)Grid:,finished,NA,NA,19 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth.html
1990,151,Opel Kadett GSi 16V - Opel,20,Class 8,Heinrich Honert jr. Abnorme Schrauben,Closed bodywork,Front-engined,Ulrike Geitz/Herbert Geitz/Bernd Benning/Otto Fritzsche (D),NA,NA,NA,NA,NA,Opel,Kadett,GSi 16V,Result: 20th 1st in Class 8 (20 laps behind the winner)Grid:,20th 1st in Class 8 (20 laps behind the winner)Grid:,finished,NA,NA,20 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi%2016V.html
1990,141,Opel Kadett GSi 16V - Opel,21,Class 8,PSV Remscheid 1920 e. V.,Closed bodywork,Front-engined,Meinhard Rittmeier/Bernd Viebranz (D)/Axel Kaczmarek (D)/Michael Pötschke (D),NA,NA,NA,NA,NA,Opel,Kadett,GSi 16V,Result: 21st (20 laps behind the winner)Grid:,21st (20 laps behind the winner)Grid:,finished,NA,NA,20 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi%2016V.html
1990,219,Porsche 944 Turbo - Porsche Turbo,22,Class 11,Löhr & Becker,-,-,Dirk Busch-Ridder/Edgar Wagner/Dirk Wagner,NA,NA,NA,NA,NA,Porsche,944,Turbo,Result: 22nd (20 laps behind the winner)Grid:,22nd (20 laps behind the winner)Grid:,finished,NA,NA,20 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/944.html,https://www.racingsportscars.com/suffix/photo/Porsche/944/Turbo.html
1990,122,BMW M3 - BMW,23,Class 7,,Closed bodywork,Front-engined,Friedrich Burgmann (D)/Frank Burgmann/Jürgen Kremerskothen (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 23rd (20 laps behind the winner)Grid:,23rd (20 laps behind the winner)Grid:,finished,NA,NA,20 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,92,Ford Sierra Cosworth - Ford,24,Class 6,Divinol Motor Oils,-,-,Rudi Seher (D)/Rolf Heilemann/Harald Becker (D),NA,NA,NA,NA,NA,Ford,Sierra,Cosworth,Result: 24th (20 laps behind the winner)Grid:,24th (20 laps behind the winner)Grid:,finished,NA,NA,20 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth.html
1990,222,Porsche 944 Turbo - Porsche Turbo,25,Class 11,,-,-,"""hpl liemans""/Horst Gallas/Thomas Lischke",NA,NA,NA,NA,NA,Porsche,944,Turbo,Result: 25th (21 laps behind the winner)Grid:,25th (21 laps behind the winner)Grid:,finished,NA,NA,21 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/944.html,https://www.racingsportscars.com/suffix/photo/Porsche/944/Turbo.html
1990,33,BMW M3 - BMW,26,Class 2,Racing Dynamics,Closed bodywork,Front-engined,Jochen Felder (D)/Georg Severich (D)/Michael Prym (A),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 26th (21 laps behind the winner)Grid:,26th (21 laps behind the winner)Grid:,finished,NA,NA,21 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,47,VW Golf GTI - VW,27,Class 3,,-,-,Ralf Simmel/Peter Prosten,NA,NA,NA,NA,NA,VW,Golf,GTI,Result: 27th (21 laps behind the winner)Grid:,27th (21 laps behind the winner)Grid:,finished,NA,NA,21 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
1990,138,Peugeot 205 GTi - Peugeot,28,Class 8,,-,-,Thomas Gruhler/Peter Schneider/Michael Dorner,NA,NA,NA,NA,NA,Peugeot,205,GTi,Result: 28th (22 laps behind the winner)Grid:,28th (22 laps behind the winner)Grid:,finished,NA,NA,22 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/GTi.html
1990,91,Ford Sierra Cosworth - Ford,29,Class 6,BORBET Leichtmetallräder,-,-,Andreas Buhk/Kalli Hufstadt (D)/Georg Weber (D)/Jürgen Zerha (D),NA,NA,NA,NA,NA,Ford,Sierra,Cosworth,Result: 29th (22 laps behind the winner)Grid:,29th (22 laps behind the winner)Grid:,finished,NA,NA,22 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth.html
1990,29,BMW 325i - BMW,30,Class 2,AC Mülheim e. V.,-,-,Thorsten Trumm/Edmund Gastes (D)/Arnd Winkelkötter,NA,NA,NA,NA,NA,BMW,325i,NA,Result: 30th (22 laps behind the winner)Grid:,30th (22 laps behind the winner)Grid:,finished,NA,NA,22 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/325i.html,NA
1990,52,VW Golf GTI - VW,31,Class 3,,-,-,Horst Honrath (D)/Rolf Deubel (D)/Klaus Günther,NA,NA,NA,NA,NA,VW,Golf,GTI,Result: 31st (22 laps behind the winner)Grid:,31st (22 laps behind the winner)Grid:,finished,NA,NA,22 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
1990,182,Honda Civic (EF9) - Honda,32,Class 9,Seikel Motorsport,-,-,Fred Rosterg (D)/Lothar Schörg (A)/Peter Seikel (D),NA,NA,NA,NA,NA,Honda,Civic,(EF9),Result: 32nd 1st in Class 9 (22 laps behind the winner)Grid:,32nd 1st in Class 9 (22 laps behind the winner)Grid:,finished,NA,NA,22 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,https://www.racingsportscars.com/suffix/photo/Honda/Civic/(EF9).html
1990,8,BMW 635 CSi - BMW M30 L6 2v SOHC 3475 cc N/A,33,Class 1,AC Radevormwald e. V. im ADAC,Closed bodywork,Front-engined,Michael Ickenstein (D)/Klaus Scheer (D)/Peter Oberndorfer (D),NA,NA,NA,NA,NA,BMW,635 CSi,NA,Result: 33rd (22 laps behind the winner)Grid:,33rd (22 laps behind the winner)Grid:,finished,NA,NA,22 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/635%20CSi.html,NA
1990,130,Opel Kadett GSi 16V - Opel,34,Class 8,Kissling Motorsport,Closed bodywork,Front-engined,Reinhold Mölig (D)/Heinz-Friedrich Peil (D)/Volker Cordlandwehr (D),NA,NA,NA,NA,NA,Opel,Kadett,GSi 16V,Result: 34th (23 laps behind the winner)Grid:,34th (23 laps behind the winner)Grid:,finished,NA,NA,23 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi%2016V.html
1990,155,Opel Kadett GSi 16V - Opel,35,Class 8,Deutsches Opel Team,Closed bodywork,Front-engined,Michael Droste/Dierk Möller/Christian Wüst/Gaby Sonnauer,NA,NA,NA,NA,NA,Opel,Kadett,GSi 16V,Result: 35th (23 laps behind the winner)Grid:,35th (23 laps behind the winner)Grid:,finished,NA,NA,23 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi%2016V.html
1990,143,Opel Kadett GSi 16V - Opel,36,Class 8,,Closed bodywork,Front-engined,Roland Senge/Wolfgang Kudrass (D)/Heinz Jansen/Jürgen Fritzsche (D),NA,NA,NA,NA,NA,Opel,Kadett,GSi 16V,Result: 36th (23 laps behind the winner)Grid:,36th (23 laps behind the winner)Grid:,finished,NA,NA,23 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi%2016V.html
1990,174,Honda Civic (EF9) - Honda,37,Class 9,B+M Racing Team,-,-,Karl-Ernst Brune (D)/Willi Odermatt (D)/Rudolf Sazma,NA,NA,NA,NA,NA,Honda,Civic,(EF9),Result: 37th (23 laps behind the winner)Grid:,37th (23 laps behind the winner)Grid:,finished,NA,NA,23 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,https://www.racingsportscars.com/suffix/photo/Honda/Civic/(EF9).html
1990,159,BMW 318 is - BMW,38,Class 8,BMW Händlerteam Saar,-,-,Gerd Bauer (D)/Paul Niemczyk/Harald Ludwig,NA,NA,NA,NA,NA,BMW,318,is,Result: 38th (23 laps behind the winner)Grid:,38th (23 laps behind the winner)Grid:,finished,NA,NA,23 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/318.html,https://www.racingsportscars.com/suffix/photo/BMW/318/is.html
1990,197,Peugeot 205 GTi - Peugeot,39,Class 9,,-,-,Andreas Schulte/Dieter Sauren/Hans Frensch (D),NA,NA,NA,NA,NA,Peugeot,205,GTi,Result: 39th (24 laps behind the winner)Grid:,39th (24 laps behind the winner)Grid:,finished,NA,NA,24 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/GTi.html
1990,43,Opel Manta - Opel,40,Class 3,,Closed bodywork,Front-engined,Bernhard Schmittner/Peter Hass (D)/Frank Färber,NA,NA,NA,NA,NA,Opel,Manta,NA,Result: 40th (24 laps behind the winner)Grid:,40th (24 laps behind the winner)Grid:,finished,NA,NA,24 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Manta.html,NA
1990,44,Opel Kadett GSi 16V - Opel,41,Class 3,PSV Remscheid 1920 e. V.,Closed bodywork,Front-engined,Meinhard Rittmeier/Bernd Viebranz (D)/Axel Kaczmarek (D)/Michael Pötschke (D),NA,NA,NA,NA,NA,Opel,Kadett,GSi 16V,Result: 41st (24 laps behind the winner)Grid:,41st (24 laps behind the winner)Grid:,finished,NA,NA,24 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi%2016V.html
1990,168,Opel Kadett GSi 16V - Opel,42,Class 8,,Closed bodywork,Front-engined,Hans Jürgen Heinrich/Horst Ulrich Schellhaas/Alois Ofak (D),NA,NA,NA,NA,NA,Opel,Kadett,GSi 16V,Result: 42nd (25 laps behind the winner)Grid:,42nd (25 laps behind the winner)Grid:,finished,NA,NA,25 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi%2016V.html
1990,183,Honda Civic (EF9) - Honda,43,Class 9,Seikel Motorsport,-,-,Stanislao de Angelis (I)/Pierluigi Grassetto (I)/Fred Rosterg (D)/Peter Seikel (D),NA,NA,NA,NA,NA,Honda,Civic,(EF9),Result: 43rd (25 laps behind the winner)Grid:,43rd (25 laps behind the winner)Grid:,finished,NA,NA,25 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,https://www.racingsportscars.com/suffix/photo/Honda/Civic/(EF9).html
1990,11,Alfa Romeo 75 3.0 - Alfa Romeo,44,Class 1,,-,-,Ralf Pasmann/Friedrich Ney/Herbert Schürg (D),NA,NA,NA,NA,NA,Alfa Romeo,75,3.0,Result: 44th (25 laps behind the winner)Grid:,44th (25 laps behind the winner)Grid:,finished,NA,NA,25 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Alfa%20Romeo.html,https://www.racingsportscars.com/type/photo/Alfa%20Romeo/75.html,https://www.racingsportscars.com/suffix/photo/Alfa%20Romeo/75/3.0.html
1990,93,Ford Sierra Cosworth - Ford,45,Class 6,Seikel Motorsport,-,-,Giuseppe Quargentan (I)/Girolamo Capra (I)/Giovanni da Schio (I),NA,NA,NA,NA,NA,Ford,Sierra,Cosworth,Result: 45th (25 laps behind the winner)Grid:,45th (25 laps behind the winner)Grid:,finished,NA,NA,25 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth.html
1990,158,BMW 318 is - BMW,46,Class 8,BMW Händlerteam Saar,-,-,Jürgen Scheuerer/Bernd Antony/Bernd Flöther,NA,NA,NA,NA,NA,BMW,318,is,Result: 46th (26 laps behind the winner)Grid:,46th (26 laps behind the winner)Grid:,finished,NA,NA,26 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/318.html,https://www.racingsportscars.com/suffix/photo/BMW/318/is.html
1990,171,Peugeot 205 GTi - Peugeot,47,Class 8,East Belgian Racing Team,-,-,Martin Gillessen (B)/Rudi Theissen,NA,NA,NA,NA,NA,Peugeot,205,GTi,Result: 47th (26 laps behind the winner)Grid:,47th (26 laps behind the winner)Grid:,finished,NA,NA,26 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/GTi.html
1990,212,Citroën AX Sport - Citroën,48,Class 10,MSC Ranzel e. V.,-,-,Gunter Jaros/Hans Hamacher/Achim Kowalski,NA,NA,NA,NA,NA,Citroën,AX,Sport,Result: 48th 1st in Class 10 (26 laps behind the winner)Grid:,48th 1st in Class 10 (26 laps behind the winner)Grid:,finished,NA,NA,26 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/AX.html,https://www.racingsportscars.com/suffix/photo/Citro%c3%abn/AX/Sport.html
